date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-06-12 00:00:00,22.5,17,29,0,,,7.9,25.9,1015.3,667
2023-06-13 00:00:00,22.3,17,28,0,,,12,40.8,1016.5,851
2023-06-14 00:00:00,19.3,12,25,0,,,10.1,37,1019.5,926
2023-06-15 00:00:00,19.9,13,26,0,,,6.4,29.6,1021,693
2023-06-16 00:00:00,21.1,14,27,0,,,6.8,27.8,1019.1,677
2023-06-17 00:00:00,19.2,15,23,0.6,,,6.4,33.3,1014.2,322
2023-06-18 00:00:00,18.5,15,24,17.3,,,7.8,22.2,1009,191
2023-06-19 00:00:00,18.9,14,23,3.3,,,10.2,29.6,1008.1,468
2023-06-20 00:00:00,16.6,14,19,5.2,,,5.6,22.2,1008.1,205
2023-06-21 00:00:00,18.4,14,23,1,,,8,27.8,1014,507
2023-06-22 00:00:00,19.2,14,24,0.2,,,8.1,25.9,1019.7,670
2023-06-23 00:00:00,17.5,14,21,0.9,,,8.3,29.6,1022,130
2023-06-24 00:00:00,21.8,18,26,0.4,,,10.5,27.8,1020.7,321
2023-06-25 00:00:00,20.2,15,26,9.7,,,8.7,33.3,1012.6,438
2023-06-26 00:00:00,15.5,11,19,0.2,,,13.7,37,1018,463
2023-06-27 00:00:00,16.2,13,20,1,,,8.8,31.5,1018.4,21
2023-06-28 00:00:00,17.9,15,21,1.6,,,10.2,29.6,1015.3,104
2023-06-29 00:00:00,15.3,10,19,0.6,,,13,35.2,1017,655
2023-06-30 00:00:00,14.7,12,17,4.6,,,10.4,33.3,1008.4,22
2023-07-01 00:00:00,15.6,14,18,2.2,,,24.8,50,1004.8,296
2023-07-02 00:00:00,14,11,17,2.2,,,20.3,44.5,1009.2,362
2023-07-03 00:00:00,12.4,10,16,4.4,,,15.2,37,1007.6,271
2023-07-04 00:00:00,14,9,18,0.5,,,11.9,33.3,1007.6,485
2023-07-05 00:00:00,13.5,9,17,1.4,,,12.6,37,1009.6,290
2023-07-06 00:00:00,16.3,13,19,0,,,10.7,37,1012.5,188
2023-07-07 00:00:00,19.9,14,25,0,,,10.4,37,1013.6,607
2023-07-08 00:00:00,20.8,18,24,12.6,,,8.4,33.3,1013.3,333
2023-07-09 00:00:00,17.4,15,23,7.9,,,6.1,31.5,1017,445
2023-07-10 00:00:00,15.6,12,19,5.8,,,8.7,40.8,1015.5,139
2023-07-11 00:00:00,15.8,13,18,22.6,,,9.8,31.5,1006.8,151
2023-07-12 00:00:00,15,12,18,0.9,,,14.2,37,1008.7,267
2023-07-13 00:00:00,15.8,12,19,0.5,,,9.9,25.9,1013.8,312
2023-07-14 00:00:00,15.5,14,18,10.4,,,9.2,50,1005.1,15
2023-07-15 00:00:00,16.3,15,19,4.7,,,16.5,51.8,994,233
2023-07-16 00:00:00,15.1,13,18,11.8,,,17.8,42.6,1004.3,168
2023-07-17 00:00:00,14.9,12,18,4.5,,,11.7,29.6,1015.3,272
2023-07-18 00:00:00,13.7,12,16,11.9,,,5.9,24.1,1017,8
2023-07-19 00:00:00,16,14,19,0.9,,,13.9,33.3,1015.1,420
2023-07-20 00:00:00,14.8,11,19,0,,,11.4,29.6,1015.8,458
2023-07-21 00:00:00,13.9,10,17,2.8,,,12.4,29.6,1013.2,88
2023-07-22 00:00:00,15,13,18,13.8,,,8.8,37,1005.3,1
2023-07-23 00:00:00,15.9,13,17,22.1,,,11.1,25.9,1000.3,31
2023-07-24 00:00:00,14.2,11,18,12.3,,,12.7,27.8,1007.5,321
2023-07-25 00:00:00,13.4,8,17,0.8,,,11.8,33.3,1010.5,397
2023-07-26 00:00:00,14.7,11,20,7.3,,,8.4,31.5,1009.3,265
2023-07-27 00:00:00,17.3,15,19,6.2,,,11.1,31.5,1001,202
2023-07-28 00:00:00,17.5,14,21,0.2,,,9.8,29.6,1003.5,206
2023-07-29 00:00:00,16.9,14,20,1.6,,,18.2,38.9,1003,417
2023-07-30 00:00:00,15.1,13,18,11.6,,,15.5,42.6,1006.2,146
2023-07-31 00:00:00,15.8,14,17,6.9,,,12,29.6,1001,19
2023-08-01 00:00:00,15.4,13,19,1.4,,,14,33.3,999.1,71
2023-08-02 00:00:00,15.4,13,18,12.2,,,11.5,29.6,988,167
2023-08-03 00:00:00,16.2,14,19,0.3,,,14.9,31.5,1005.7,301
2023-08-04 00:00:00,15.2,13,18,0.8,,,15.1,35.2,1017,305
2023-08-05 00:00:00,12.4,11,14,18.2,,,9.5,29.6,1009.9,2
2023-08-06 00:00:00,13.5,10,17,1.7,,,10.6,31.5,1017.2,317
2023-08-07 00:00:00,14.2,11,18,1.2,,,11.8,35.2,1018.6,377
2023-08-08 00:00:00,14.6,11,19,2.7,,,10.6,27.8,1014,234
2023-08-09 00:00:00,15.8,8,22,0,,,6.5,18.5,1017,273
2023-08-10 00:00:00,21.1,15,26,0,,,6.7,33.3,1016.9,469
2023-08-11 00:00:00,19.8,16,23,0,,,14.8,38.9,1014.2,448
2023-08-12 00:00:00,17.4,15,20,3,,,15.1,40.8,1009.8,215
2023-08-13 00:00:00,16.3,14,19,0,,,11.8,35.2,1010.3,207
2023-08-14 00:00:00,16.2,14,21,11.8,,,9.7,37,1006.8,56
2023-08-15 00:00:00,16,12,20,1.8,,,10.6,29.6,1014.9,383
2023-08-16 00:00:00,16.9,12,21,0.1,,,5.7,20.4,1021.5,427
2023-08-17 00:00:00,17.7,13,22,0,,,16.4,42.6,1020.8,512
2023-08-18 00:00:00,17,15,20,2.2,,,11.7,46.3,1013.7,27
2023-08-19 00:00:00,19.1,16,22,4.4,,,16.9,48.2,1009.2,398
2023-08-20 00:00:00,17.8,14,22,0.3,,,9.5,31.5,1019.2,421
2023-08-21 00:00:00,17,12,22,1.4,,,10.6,38.9,1020.5,272
2023-08-22 00:00:00,16.8,14,19,3.6,,,10.6,33.3,1018.2,287
2023-08-23 00:00:00,16.3,14,20,3.4,,,5.8,22.2,1018.7,74
2023-08-24 00:00:00,15.8,10,18,0.2,,,9.2,27.8,1012.6,150
2023-08-25 00:00:00,12.3,9,16,8.9,,,7.5,24.1,1008.6,113
2023-08-26 00:00:00,13.4,11,18,0.9,,,7.1,22.2,1007.1,164
2023-08-27 00:00:00,12.5,9,16,4.6,,,12.3,33.3,1010.3,77
2023-08-28 00:00:00,13.7,10,16,1,,,9.4,31.5,1014.5,260
2023-08-29 00:00:00,14,10,18,0.6,,,9.4,31.5,1010.8,264
2023-08-30 00:00:00,13,10,17,5.3,,,11.6,35.2,1008.1,362
2023-08-31 00:00:00,13.2,9,17,5.5,,,5.7,27.8,1008.6,168
2023-09-01 00:00:00,16.2,13,19,2.1,,,4.6,18.5,1011.1,251
2023-09-02 00:00:00,16.8,11,22,0,,,5.4,16.7,1021.8,333
2023-09-03 00:00:00,17.3,10,24,0,,,5,20.4,1026.3,529
2023-09-04 00:00:00,19.4,12,27,0,,,4.5,22.2,1023.2,700
2023-09-05 00:00:00,20.5,14,26,0,,,9.5,29.6,1019,689
2023-09-06 00:00:00,20.2,13,26,0,,,4.2,20.4,1019.3,483
2023-09-07 00:00:00,22.3,18,27,0,,,6.1,20.4,1018,276
2023-09-08 00:00:00,21.2,15,27,0,,,3.8,18.5,1016.4,336
2023-09-09 00:00:00,22.2,18,27,0,,,6,22.2,1015.9,319
2023-09-10 00:00:00,20.5,16,26,6.9,,,3.9,18.5,1014.5,101
2023-09-11 00:00:00,18.1,15,20,2.7,,,9.3,22.2,1011.5,107
2023-09-12 00:00:00,14.4,12,16,26.7,,,12.2,25.9,1015.2,0
2023-09-13 00:00:00,13.3,6,17,0,,,5,22.2,1021.9,317
2023-09-14 00:00:00,15.5,13,19,3.7,,,8,25.9,1018.6,20
2023-09-15 00:00:00,16.4,13,20,0,,,5.8,25.9,1014.4,133
2023-09-16 00:00:00,15.2,13,18,0,,,15.4,27.8,1015.7,99
2023-09-17 00:00:00,16.9,14,20,1.8,,,9.9,29.6,1011.5,58
2023-09-18 00:00:00,14.6,10,17,10.5,,,14.5,35.2,999.5,114
2023-09-19 00:00:00,14.9,11,18,10.5,,,17.8,46.3,998,0
2023-09-20 00:00:00,15.6,11,17,6,,,15.6,44.5,991.8,51
2023-09-21 00:00:00,11.6,8,16,1.6,,,8.4,24.1,993.9,201
2023-09-22 00:00:00,10.6,7,14,2.7,,,11.7,27.8,1000.2,121
2023-09-23 00:00:00,12,8,15,0.3,,,8.4,27.8,1013.1,253
2023-09-24 00:00:00,16.3,12,19,3.6,,,16,53.7,1011.1,36
2023-09-25 00:00:00,15.6,13,19,0.4,,,12.6,40.8,1015,289
2023-09-26 00:00:00,14.8,12,19,0.4,,,9.6,37,1014,172
2023-09-27 00:00:00,15,12,19,3.5,,,12.4,51.8,1009.3,17
2023-09-28 00:00:00,14.9,14,16,4.6,,,13.2,44.5,1008.4,62
2023-09-29 00:00:00,13.8,11,18,0,,,14.2,31.5,1016.2,352
2023-09-30 00:00:00,12.4,10,15,7.8,,,7.6,33.3,1021.7,6
2023-10-01 00:00:00,17,14,19,1.5,,,10,29.6,1016.8,67
2023-10-02 00:00:00,13.1,11,15,8.5,,,5.8,16.7,1016.1,56
2023-10-03 00:00:00,12.1,9,15,8.6,,,14.3,35.2,1016.5,221
2023-10-04 00:00:00,13.2,10,17,0,,,15.3,38.9,1021.8,159
2023-10-05 00:00:00,14.1,13,16,7.8,,,12.6,37,1019.9,12
2023-10-06 00:00:00,17.2,15,19,8.6,,,15.1,35.2,1018.6,25
2023-10-07 00:00:00,16.2,13,20,0,,,9,25.9,1020,186
2023-10-08 00:00:00,16.3,12,21,0,,,4.6,22.2,1022.6,204
2023-10-09 00:00:00,14.4,12,17,0,,,3.8,14.8,1021,177
2023-10-10 00:00:00,15.1,11,20,1.2,,,9.4,33.3,1013.9,182
2023-10-11 00:00:00,12.9,9,17,13.4,,,11.6,33.3,1010.2,8
2023-10-12 00:00:00,9.2,6,12,0,,,4.1,18.5,1011.9,232
2023-10-13 00:00:00,11.8,9,13,18.3,,,9.9,31.5,999.8,59
2023-10-14 00:00:00,7.8,4,11,3.6,,,11.2,29.6,1015.7,289
2023-10-15 00:00:00,5.7,1,11,0,,,7.5,18.5,1025.4,406
2023-10-16 00:00:00,6.4,2,12,0,,,4.6,18.5,1022.3,165
2023-10-17 00:00:00,9.8,4,14,0,,,10.1,33.3,1015.5,199
2023-10-18 00:00:00,12.7,10,16,5.3,,,20.4,44.5,996.8,38
2023-10-19 00:00:00,14.8,12,18,8.3,,,8.6,31.5,980.7,67
2023-10-20 00:00:00,12.4,10,15,43.4,,,19.3,46.3,978.9,0
2023-10-21 00:00:00,9.2,7,12,5.3,,,12.3,25.9,985,79
2023-10-22 00:00:00,8.9,6,13,0,,,7,20.4,1002.3,223
2023-10-23 00:00:00,9.7,5,14,0,,,7.2,27.8,1007.2,110
2023-10-24 00:00:00,9.7,6,12,4.3,,,5.8,14.8,1001,27
2023-10-25 00:00:00,6.1,2,11,0,,,4.7,14.8,996.8,134
2023-10-26 00:00:00,9.5,6,12,6.3,,,4.5,22.2,989.9,41
2023-10-27 00:00:00,9.8,8,12,0,,,4.6,24.1,988.2,11
2023-10-28 00:00:00,10.3,7,13,1.6,,,5.8,25.9,985.5,51
2023-10-29 00:00:00,10.6,8,13,0.1,,,6.1,25.9,984.5,127
2023-10-30 00:00:00,9.6,8,11,4.7,,,8.8,18.5,993.5,30
2023-10-31 00:00:00,9.4,8,12,2.6,,,8,20.4,998.4,39
2023-11-01 00:00:00,10.8,8,13,4,,,12.3,40.8,985.4,118
2023-11-02 00:00:00,9.1,8,11,15,,,21.1,37,967.4,1
2023-11-03 00:00:00,9,7,11,4.3,,,13.4,29.6,978.6,113
2023-11-04 00:00:00,7.5,6,8,4,,,10.7,25.9,969.1,0
2023-11-05 00:00:00,8,6,10,1.3,,,11.3,24.1,979.8,174
2023-11-06 00:00:00,7.9,6,11,1.8,,,13.5,29.6,994.6,92
2023-11-07 00:00:00,7.7,5,10,3,,,12.4,27.8,1004.9,120
2023-11-08 00:00:00,8,6,10,4.5,,,12.7,38.9,1000.2,85
2023-11-09 00:00:00,6.9,6,8,3.5,,,10.9,35.2,991.8,79
2023-11-10 00:00:00,5.8,3,9,0.6,,,8.4,24.1,996,214
2023-11-11 00:00:00,4.3,2,9,0.2,,,4.8,16.7,1005.9,331
2023-11-12 00:00:00,6,1,8,3.5,,,8.1,33.3,1001.9,0
2023-11-13 00:00:00,10.8,9,13,15.7,,,24.1,59.3,992,177
2023-11-14 00:00:00,10,9,12,10.2,,,14.2,25.9,1000.9,96
2023-11-15 00:00:00,9,6,11,0.8,,,21.4,38.9,1013,125
2023-11-16 00:00:00,5.3,3,8,2.1,,,4.4,16.7,1013.8,4
2023-11-17 00:00:00,6.6,3,10,1.9,,,6,24.1,1016.9,114
2023-11-18 00:00:00,11,7,14,6.5,,,13.8,38.9,1005.4,25
2023-11-19 00:00:00,11.2,10,12,5.9,,,17.7,37,1001.5,5
2023-11-20 00:00:00,9.2,8,10,1.2,,,10.7,24.1,1008.8,9
2023-11-21 00:00:00,8.4,5,10,0,,,12.8,27.8,1025.9,83
2023-11-22 00:00:00,8.9,5,12,0,,,16.3,37,1027,37
2023-11-23 00:00:00,11.7,10,13,2.9,,,27.7,44.5,1022.7,24
2023-11-24 00:00:00,5.8,-1,9,0.2,,,16.3,33.3,1022.6,301
2023-11-25 00:00:00,-0.3,-3,5,0,,,4.2,11.1,1021.6,252
2023-11-26 00:00:00,2.9,-1,5,0.7,,,3.6,18.5,1012.9,9
2023-11-27 00:00:00,5,4,6,13.1,,,10.3,22.2,1002.2,0
2023-11-28 00:00:00,3.7,1,6,0.2,,,5.8,18.5,1009.8,228
2023-11-29 00:00:00,-1.3,-4,2,0,,,2.8,9.3,1005,271
2023-11-30 00:00:00,0,-4,4,0,,,9.8,20.4,1005.5,279
2023-12-01 00:00:00,-1.3,-5,3,0,,,5.3,11.1,1010.1,277
2023-12-02 00:00:00,-1.6,-6,2,4.4,,,6.3,31.5,1013.2,136
2023-12-03 00:00:00,1.6,0,3,6.9,,,7.1,25.9,1008.4,2
2023-12-04 00:00:00,3.9,2,5,18.4,,,13.8,24.1,999,0
2023-12-05 00:00:00,3.8,-2,6,7.3,,,9.5,22.2,1011.3,47
2023-12-06 00:00:00,0.8,-4,5,0.2,,,6.7,33.3,1015.8,122
2023-12-07 00:00:00,6.6,5,8,11,,,15.4,50,1002.3,0
2023-12-08 00:00:00,7.5,6,9,1.2,,,10.7,35.2,999.2,19
2023-12-09 00:00:00,8.6,7,11,20.5,,,25.5,63,990.8,20
2023-12-10 00:00:00,8,5,9,9.4,,,16,51.8,995.7,20
2023-12-11 00:00:00,7.9,5,9,3.9,,,14.9,40.8,1000.6,44
2023-12-12 00:00:00,8.3,7,10,3.5,,,8.1,24.1,995.2,2
2023-12-13 00:00:00,5.2,-1,7,0,,,15.4,33.3,1007.2,109
2023-12-14 00:00:00,5.1,-1,9,1.2,,,9,22.2,1019.8,86
2023-12-15 00:00:00,7.8,5,9,0,,,11,25.9,1032.7,75
2023-12-16 00:00:00,9,7,11,0,,,11.5,29.6,1034,58
2023-12-17 00:00:00,10.2,9,11,0.7,,,15.7,40.8,1028.3,64
2023-12-18 00:00:00,11.8,11,13,3.1,,,15,35.2,1022.2,2
2023-12-19 00:00:00,8.3,7,11,6.6,,,16,35.2,1018.7,72
2023-12-20 00:00:00,9.5,8,11,6.1,,,31,40.8,1014.1,9
2023-12-21 00:00:00,10.7,9,12,4.2,,,42.8,74.1,1005.4,72
2023-12-22 00:00:00,9.9,9,10,6.7,,,35,55.5,1010,12
2023-12-23 00:00:00,10.3,9,11,4.1,,,29.7,44.5,1008.3,21
2023-12-24 00:00:00,12.1,10,14,4.5,,,23.7,40.8,1000.7,30
2023-12-25 00:00:00,9.1,8,10,0.9,,,15.2,31.5,1002.9,13
2023-12-26 00:00:00,6.7,5,8,0.3,,,13.3,33.3,1012.9,140
2023-12-27 00:00:00,8.9,5,13,12.2,,,19,51.8,998.2,2
2023-12-28 00:00:00,8.9,8,10,2.8,,,25.2,57.4,996.4,37
2023-12-29 00:00:00,5.8,3,8,2.1,,,17.1,40.8,1002,158
2023-12-30 00:00:00,6.5,3,11,10.1,,,10.8,42.6,998,0
2023-12-31 00:00:00,6.5,5,8,3.1,,,13.1,35.2,983.2,34
2024-01-01 00:00:00,6.7,5,9,14.3,,,17.8,38.9,994,162
2024-01-02 00:00:00,8.5,7,10,20.5,,,10.9,27.8,981.9,0
2024-01-03 00:00:00,7.1,6,8,3,,,8.3,20.4,988.1,7
2024-01-04 00:00:00,5.5,2,8,0.5,,,6.7,22.2,998.3,95
2024-01-05 00:00:00,4.9,2,7,0,,,5.6,14.8,1003.2,1
2024-01-06 00:00:00,2.1,-2,6,0,,,4.8,11.1,1017.8,108
2024-01-07 00:00:00,2.4,-1,5,0,,,4.4,13,1029.8,48
2024-01-08 00:00:00,2.1,1,3,0,,,11.8,24.1,1035.1,99
2024-01-09 00:00:00,2.6,2,4,0,,,17.2,38.9,1034.9,264
2024-01-10 00:00:00,4.3,2,6,0,,,15.1,24.1,1033.5,21
2024-01-11 00:00:00,5.2,4,6,0,,,13.4,18.5,1039.2,91
2024-01-12 00:00:00,3.9,2,5,0,,,9.6,14.8,1037,74
2024-01-13 00:00:00,4.6,3,7,0.3,,,6.7,16.7,1024.3,15
2024-01-14 00:00:00,3,0,5,0.3,,,7.2,18.5,1013.2,48
2024-01-15 00:00:00,-0.8,-4,2,0,,,8.9,25.9,1011.5,352
2024-01-16 00:00:00,0.7,-3,4,1.2,,,10.3,29.6,1004.1,18
2024-01-17 00:00:00,-0.6,-6,2,0.2,,,5.4,20.4,994.5,333
2024-01-18 00:00:00,-3.7,-8,2,0,,,4.4,13,1007.7,354
2024-01-19 00:00:00,1.1,-2,5,0,,,11.7,31.5,1018.5,205
2024-01-20 00:00:00,4.5,3,6,2.8,,,14,50,1015.1,0
2024-01-21 00:00:00,9.2,5,12,6.9,,,21.1,72.2,998.5,0
2024-01-22 00:00:00,8.2,7,12,2.8,,,32.1,63,1001.8,215
2024-01-23 00:00:00,8.9,4,14,5,,,21.9,59.3,1010.2,3
2024-01-24 00:00:00,8.7,4,11,0,,,30.6,59.3,1019.2,114
2024-01-25 00:00:00,9.1,4,12,7,,,12,40.8,1019.2,3
2024-01-26 00:00:00,7.2,4,12,2.6,,,23.5,51.8,1023.4,309
2024-01-27 00:00:00,6.2,5,8,0,,,10.3,33.3,1028.2,47
2024-01-28 00:00:00,8.2,6,11,0,,,11.2,42.6,1017.8,49
2024-01-29 00:00:00,10.2,8,12,4.8,,,7.1,31.5,1017.8,6
2024-01-30 00:00:00,5.5,1,11,1.3,,,14,27.8,1026.3,153
2024-01-31 00:00:00,5,1,10,3.9,,,14.6,48.2,1025.2,48
2024-02-01 00:00:00,4.4,2,7,0,,,10,24.1,1030.8,60
2024-02-02 00:00:00,9.2,5,13,0.3,,,13.7,35.2,1025.7,45
2024-02-03 00:00:00,9.8,8,11,3.2,,,18.9,35.2,1024,78
2024-02-04 00:00:00,10.4,8,13,2,,,24,46.3,1019.9,36
2024-02-05 00:00:00,10,8,11,0.8,,,18.5,38.9,1014.1,27
2024-02-06 00:00:00,8.6,4,12,9.8,,,21.9,44.5,1004.3,16
2024-02-07 00:00:00,3.1,0,6,0,,,4.7,14.8,1005.7,95
2024-02-08 00:00:00,2.6,1,4,14.4,,,16.1,55.5,990.5,0
2024-02-09 00:00:00,7.1,4,10,4.4,,,10,40.8,974.6,0
2024-02-10 00:00:00,6.5,3,10,0,,,5.1,18.5,982,9
2024-02-11 00:00:00,5.3,3,8,0.8,,,9.9,25.9,990.2,58
2024-02-12 00:00:00,5.2,2,9,0.1,,,14.7,33.3,1002,266
2024-02-13 00:00:00,6.8,4,8,6.8,,,8.6,25.9,1007.2,4
2024-02-14 00:00:00,11.4,9,14,6.3,,,10.2,35.2,1007.2,5
2024-02-15 00:00:00,13,11,15,8.4,,,10.3,33.3,1004.6,2
2024-02-16 00:00:00,9.8,9,11,4.9,,,9.5,22.2,1013.5,22
2024-02-17 00:00:00,11,8,14,15.1,,,9.8,38.9,1023.8,26
2024-02-18 00:00:00,10.9,10,12,6.1,,,13.5,29.6,1024,36
2024-02-19 00:00:00,8.9,8,11,0.7,,,15.1,37,1027.7,110
2024-02-20 00:00:00,8.8,6,12,0.5,,,12.3,40.8,1021.2,14
2024-02-21 00:00:00,9.5,7,13,6.7,,,14.8,48.2,1000,6
2024-02-22 00:00:00,6,2,9,15.8,,,13.4,33.3,981.7,4
2024-02-23 00:00:00,4.2,1,8,1.7,,,9.5,27.8,983.4,107
2024-02-24 00:00:00,3.2,0,8,0.6,,,5.1,16.7,993.6,233
2024-02-25 00:00:00,3.7,-2,8,0,,,11.9,31.5,997.5,97
2024-02-26 00:00:00,5.2,3,8,0,,,17.9,37,1015.5,148
2024-02-27 00:00:00,3.8,-1,8,0.9,,,9.7,33.3,1018.2,1
2024-02-28 00:00:00,6.7,2,11,3,,,10.8,38.9,1012.2,0
2024-02-29 00:00:00,7.7,4,10,1,,,11.6,37,1001.2,67
2024-03-01 00:00:00,3.6,1,7,3.8,,,10.3,35.2,989.3,2
2024-03-02 00:00:00,3.3,1,6,2.8,,,8.5,20.4,990.3,0
2024-03-03 00:00:00,4.3,1,9,0,,,6.3,18.5,1001.4,183
2024-03-04 00:00:00,5.5,0,10,2.9,,,10.6,42.6,1006.2,171
2024-03-05 00:00:00,6.9,3,11,0.3,,,6.1,35.2,1012.6,214
2024-03-06 00:00:00,5.2,-1,11,0,,,5.9,27.8,1021,208
2024-03-07 00:00:00,5.8,3,8,0,,,13.1,35.2,1021.8,95
2024-03-08 00:00:00,5.8,4,7,0,,,14.5,40.8,1010.1,97
2024-03-09 00:00:00,7,5,11,0.9,,,21.3,40.8,998.2,22
2024-03-10 00:00:00,7.4,6,9,9.4,,,17.2,31.5,998,0
2024-03-11 00:00:00,6.8,6,8,0,,,9,22.2,1008.2,22
2024-03-12 00:00:00,9.8,6,13,5.3,,,12.2,35.2,1007.2,0
2024-03-13 00:00:00,12.1,11,13,2.9,,,17.9,42.6,1006.1,0
2024-03-14 00:00:00,11.8,11,13,4.8,,,13.3,38.9,1001.2,0
2024-03-15 00:00:00,9.8,7,12,3,,,19,38.9,1002.1,15
2024-03-16 00:00:00,6.7,0,10,2.1,,,8.1,33.3,1017,86
2024-03-17 00:00:00,11.6,9,15,7.9,,,11.4,31.5,1011.2,65
2024-03-18 00:00:00,10.5,6,15,0,,,11.2,33.3,1011,109
2024-03-19 00:00:00,11.6,10,14,1.4,,,11.6,33.3,1011.7,125
2024-03-20 00:00:00,9.9,8,12,7.7,,,6.2,20.4,1017.9,8
2024-03-21 00:00:00,9.2,7,11,0.2,,,12.1,38.9,1021.6,9
2024-03-22 00:00:00,8.6,5,11,3.7,,,23.8,42.6,1015.8,291
2024-03-23 00:00:00,6.7,5,8,13.8,,,29.7,46.3,1008.6,133
2024-03-24 00:00:00,7.4,4,11,1.5,,,18.1,38.9,1008.9,264
2024-03-25 00:00:00,7.8,5,10,4.5,,,9.6,35.2,998.2,0
2024-03-26 00:00:00,8.9,6,13,3,,,9.3,27.8,987.7,68
2024-03-27 00:00:00,6.4,3,9,5.4,,,11.5,40.8,976.7,33
2024-03-28 00:00:00,7.3,5,10,9.8,,,14.5,44.5,972.5,60
2024-03-29 00:00:00,7.9,4,12,1,,,11,37,982.9,97
2024-03-30 00:00:00,9.2,5,14,0.4,,,8.1,29.6,992.9,314
2024-03-31 00:00:00,8.5,4,13,0,,,13.7,38.9,995.1,146
2024-04-01 00:00:00,8.1,7,11,9.8,,,8.4,24.1,992.8,0
2024-04-02 00:00:00,9.2,5,13,0.9,,,6.3,24.1,999.3,27
2024-04-03 00:00:00,10,7,12,5.5,,,15.3,38.9,995.9,8
2024-04-04 00:00:00,9.7,7,13,6.6,,,4.6,35.2,999.7,66
2024-04-05 00:00:00,13.2,11,16,7.3,,,16.8,50,997.7,156
2024-04-06 00:00:00,14.8,10,17,1.4,,,19.1,64.8,995.4,135
2024-04-07 00:00:00,11.2,8,14,5.8,,,21.8,61.1,1000,120
2024-04-08 00:00:00,11.8,9,14,5.6,,,8,35.2,1001.2,6
2024-04-09 00:00:00,8.7,7,11,10.8,,,20.6,66.7,1004.1,70
2024-04-10 00:00:00,8.6,3,14,4.5,,,12.9,48.2,1019.4,2
2024-04-11 00:00:00,14.1,12,17,4.2,,,15.1,40.8,1024.5,146
2024-04-12 00:00:00,13.2,10,17,0,,,16.9,37,1024.1,108
2024-04-13 00:00:00,10.3,5,14,1.5,,,14.5,44.5,1019.6,42
2024-04-14 00:00:00,8.5,4,12,0,,,17.7,37,1019.7,105
2024-04-15 00:00:00,7.5,4,9,16.4,,,29.2,64.8,1004,191
2024-04-16 00:00:00,8.3,7,11,1.2,,,18.9,42.6,1013.3,211
2024-04-17 00:00:00,7.3,5,10,0.1,,,18.8,44.5,1016.7,156
2024-04-18 00:00:00,6.1,-1,10,3.4,,,14.4,33.3,1020.9,88
2024-04-19 00:00:00,9.5,5,12,2,,,21.5,46.3,1018.3,129
2024-04-20 00:00:00,6.9,0,13,0,,,7.7,24.1,1028.9,254
2024-04-21 00:00:00,9.1,7,13,0.2,,,10.3,25.9,1031.4,25
2024-04-22 00:00:00,8,6,10,3.6,,,3.9,18.5,1028.3,0
2024-04-23 00:00:00,8.7,6,11,0,,,13.4,29.6,1024,71
2024-04-24 00:00:00,7.5,5,10,0,,,11.8,27.8,1017.2,259
2024-04-25 00:00:00,5.2,2,9,3.3,,,7,20.4,1004.5,15
2024-04-26 00:00:00,6,1,10,1.7,,,8.1,24.1,1004.8,225
2024-04-27 00:00:00,7.2,2,11,0.1,,,11.4,25.9,1005.5,48
2024-04-28 00:00:00,7.9,5,12,6.3,,,16.2,38.9,1004.8,126
2024-04-29 00:00:00,10.4,7,13,1.6,,,14.8,51.8,1009.2,17
2024-04-30 00:00:00,13.6,10,18,0.1,,,13.6,51.8,1008.1,123
2024-05-01 00:00:00,14,9,19,1.1,,,6,22.2,1008.6,151
2024-05-02 00:00:00,14.6,10,21,0,,,17.4,33.3,1003.8,252
2024-05-03 00:00:00,11.3,10,13,3.9,,,8.5,20.4,1006.5,0
2024-05-04 00:00:00,10.7,8,13,0.3,,,8.9,25.9,1008.8,0
2024-05-05 00:00:00,13.2,6,19,0.1,,,4.5,18.5,1007,261
2024-05-06 00:00:00,13.2,8,17,1.4,,,9.2,24.1,1009.4,131
2024-05-07 00:00:00,14,11,18,0.6,,,5.2,22.2,1022.5,118
2024-05-08 00:00:00,15.1,12,20,0.6,,,9.3,25.9,1027.5,155
2024-05-09 00:00:00,15.6,11,20,0,,,6.6,20.4,1026.3,221
2024-05-10 00:00:00,17.4,11,23,0,,,4.8,22.2,1023.3,226
2024-05-11 00:00:00,18.3,13,22,0,,,6.2,35.2,1020.5,294
2024-05-12 00:00:00,17.7,13,24,2.3,,,7.5,35.2,1012.5,204
2024-05-13 00:00:00,15.2,12,18,0,,,10,48.2,1004.3,126
2024-05-14 00:00:00,15.2,14,17,6.3,,,8.7,37,1000,22
2024-05-15 00:00:00,14.9,13,18,1.7,,,6.9,27.8,1004.4,13
2024-05-16 00:00:00,13.9,11,18,12.2,,,6.7,16.7,1005.2,9
2024-05-17 00:00:00,16.5,13,20,0,,,6.3,18.5,1009.3,164
2024-05-18 00:00:00,16.9,11,21,0.2,,,7.6,24.1,1014.2,183
2024-05-19 00:00:00,16.8,9,22,0,,,10.3,25.9,1016,650
2024-05-20 00:00:00,13.7,10,16,0,,,7.5,25.9,1015.6,213
2024-05-21 00:00:00,15,10,19,1.1,,,5.9,16.7,1010.8,112
