date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2001-01-31 00:00:00,4,3.2,5.2,0,,,8.2,,1024.5,
2001-02-01 00:00:00,0.9,-2.3,7.2,6.8,,,13.9,,1026.8,
2001-02-02 00:00:00,5.6,-1.3,7,7.6,,,9.3,,1013.9,
2001-02-03 00:00:00,5.9,4.9,4.1,6,,,14.5,,1003,
2001-02-04 00:00:00,3.4,2.8,10.2,3.2,,,18.6,,994.1,
2001-02-05 00:00:00,5.3,2.4,10.8,8,,,12.9,,988.2,
2001-02-06 00:00:00,8.6,3.8,10,6.2,,,32.7,,984.2,
2001-02-07 00:00:00,7.4,7.2,4.3,2.8,,,21.5,,991.2,
2001-02-08 00:00:00,2.7,0.7,6,0,,,14.6,,1001.6,
2001-02-09 00:00:00,0.4,-3.6,11.7,0.6,,,6.9,,1019.3,
2001-02-10 00:00:00,5.9,-2,10.8,3.6,,,30.9,,1018.7,
2001-02-11 00:00:00,9.7,3.9,10.2,25,,,15.4,,1018.1,
2001-02-12 00:00:00,6.3,4.9,7.8,0,,,9.3,,1024.2,
2001-02-13 00:00:00,2.5,-0.8,9.6,0.2,,,5,,1037.8,
2001-02-14 00:00:00,3.7,-1.9,9.3,0,,,9.5,,1034.1,
2001-02-15 00:00:00,4.8,-0.6,9.7,0.4,,,7.5,,1031.9,
2001-02-16 00:00:00,4.9,1.9,4.6,0.2,,,6.7,,1036.5,
2001-02-17 00:00:00,1.1,-1,2,0,,,4,,1043.7,
2001-02-18 00:00:00,-0.4,-2.5,7.8,0.2,,,5,,1042.6,
2001-02-19 00:00:00,2.2,-1.8,8.7,0.2,,,6.4,,1039.7,
2001-02-20 00:00:00,5.4,0.2,8.1,0.4,,,8.9,,1035.7,
2001-02-21 00:00:00,7.5,4,8.7,0.2,,,13.8,,1029.6,
2001-02-22 00:00:00,6.5,4.3,6.5,1.4,,,14.6,,1020.2,
2001-02-23 00:00:00,4.2,3.1,5.7,0,,,19.3,,1011,
2001-02-24 00:00:00,1.8,-0.6,5.8,0.8,,,12.3,,1015.2,
2001-02-25 00:00:00,1.1,-2.9,4.6,0,,,10.2,,1014.8,
2001-02-26 00:00:00,2.9,-0.7,4,8.8,,,17.8,,997.4,
2001-02-27 00:00:00,2.2,-0.3,3.7,2.4,,,12.2,,990.9,
2001-02-28 00:00:00,1.9,0.8,3.9,0,,,19.8,,999.5,
2001-03-01 00:00:00,0.2,-3.1,3.8,0,,,11.9,,1002.4,
2001-03-02 00:00:00,-0.2,-3.3,4,0,,,12.5,,1002.3,
2001-03-03 00:00:00,-0.8,-4,4.2,0,,,11.1,,999.2,
2001-03-04 00:00:00,-0.4,-4.1,7.7,0,,,7.5,,1000.5,
2001-03-05 00:00:00,1.6,-3,12,0,,,13.2,,1014.6,
2001-03-06 00:00:00,5.3,-1,14.4,4.6,,,23.8,,1011,
2001-03-07 00:00:00,11,3.4,12.7,0,,,21.7,,1000.1,
2001-03-08 00:00:00,9.3,6.3,12.4,1.6,,,16.9,,997,
2001-03-09 00:00:00,9,5.9,12.6,2,,,16.9,,994.3,
2001-03-10 00:00:00,10.4,8.3,12.1,2.6,,,17.8,,995.1,
2001-03-11 00:00:00,9.1,7.5,8.2,0.6,,,16.2,,998.9,
2001-03-12 00:00:00,4.4,1.7,9.3,1.6,,,14.7,,998.3,
2001-03-13 00:00:00,5.1,1.6,10.2,0,,,14.2,,998.6,
2001-03-14 00:00:00,5.4,0.9,8.4,0,,,8.8,,1006.1,
2001-03-15 00:00:00,5.2,1.1,6.4,0.6,,,5.4,,1008.3,
2001-03-16 00:00:00,4.9,4.2,5.9,0,,,27.5,,1010.1,
2001-03-17 00:00:00,3.8,2.8,5.5,0,,,25.8,,1006.3,
2001-03-18 00:00:00,2.8,1.5,6.6,0,,,18.3,,1007.4,
2001-03-19 00:00:00,1.7,-4.1,6.7,0,,,7.5,,1016.7,
2001-03-20 00:00:00,3,-0.8,4.5,0.2,,,26.4,,1013.4,
2001-03-21 00:00:00,2.4,1.6,8.5,5.8,,,31.6,,999,
2001-03-22 00:00:00,5.6,1.7,12.1,2.4,,,10.2,,997.8,
2001-03-23 00:00:00,8.8,4.5,8.4,1.4,,,8.3,,999.2,
2001-03-24 00:00:00,6.8,6,5.6,0,,,16.1,,1003.5,
2001-03-25 00:00:00,4.7,4.3,5.9,0,,,16.8,,1007.2,
2001-03-26 00:00:00,3.9,2.5,7,0,,,17.5,,1011.2,
2001-03-27 00:00:00,5.2,3,10.5,4,,,25.4,,1004.1,
2001-03-28 00:00:00,7.3,4.7,9.8,0,,,10.9,,991.1,
2001-03-29 00:00:00,6.1,2.3,11.7,2.4,,,11.6,,995.2,
2001-03-30 00:00:00,8.2,5.7,13.5,0.4,,,15.8,,1009.8,
2001-03-31 00:00:00,9.4,6.3,15.1,2.8,,,23.5,,1010.5,
2001-04-01 00:00:00,10.9,6.6,14.2,0,,,16.6,,1017.5,
2001-04-02 00:00:00,11.8,9.2,11.8,1.4,,,19.5,,1007.9,
2001-04-03 00:00:00,7.7,3.8,9.9,11.4,,,16.2,,1007.5,
2001-04-04 00:00:00,6.6,3.2,10.6,0,,,20.5,,1000.2,
2001-04-05 00:00:00,6.1,1.7,12.8,13.2,,,19.1,,1003,
2001-04-06 00:00:00,9.9,3.7,7.4,16.2,,,20.3,,996,
2001-04-07 00:00:00,6.2,5.4,9.3,6.8,,,19.4,,998.1,
2001-04-08 00:00:00,6.1,2.9,14.4,2.2,,,12.3,,1016.9,
2001-04-09 00:00:00,8.9,4.7,13.6,2.6,,,12.9,,1011.9,
2001-04-10 00:00:00,9.3,7.2,11.3,2.4,,,20.9,,1014.3,
2001-04-11 00:00:00,7.4,3.7,11.3,0,,,10.8,,1029.4,
2001-04-12 00:00:00,6.7,2.7,8.9,0.2,,,9.1,,1031,
2001-04-13 00:00:00,5.7,2.5,11.5,0.2,,,8.7,,1032.9,
2001-04-14 00:00:00,8.5,4.7,11.4,5,,,16.4,,1024,
2001-04-15 00:00:00,8.2,7.3,9.5,0.8,,,19.2,,1013.3,
2001-04-16 00:00:00,6.8,5.7,9.1,0,,,12.4,,1021.3,
2001-04-17 00:00:00,5.8,1.3,7,1.8,,,14.3,,1017.9,
2001-04-18 00:00:00,3.8,0.9,9.4,0.2,,,16.6,,1013.7,
2001-04-19 00:00:00,4.6,1.3,9.5,1.2,,,15.5,,1014.3,
2001-04-20 00:00:00,5.2,1.4,10.7,0.4,,,16.7,,1017.1,
2001-04-21 00:00:00,5.8,-1.5,8.8,0.4,,,8.5,,1015.5,
2001-04-22 00:00:00,6,4.5,11.8,8.2,,,19.4,,1002.6,
2001-04-23 00:00:00,7.7,4.2,10.5,0,,,10,,1000.8,
2001-04-24 00:00:00,7.6,4.1,14.4,4.2,,,17.2,,1000,
2001-04-25 00:00:00,9.2,5.3,10,6.2,,,13.5,,1001.1,
2001-04-26 00:00:00,7.7,6.1,12.4,0.2,,,10.8,,1010.2,
2001-04-27 00:00:00,7.6,2.1,12.1,14.6,,,11.2,,1010.9,
2001-04-28 00:00:00,7.7,6,9.3,7,,,15.1,,1001.8,
2001-04-29 00:00:00,6.4,4.3,12.7,0.2,,,13.9,,1001.7,
2001-04-30 00:00:00,7.3,1.5,15.7,0,,,10.1,,1013.3,
2001-05-01 00:00:00,10.3,5,16.6,0,,,16,,1023.7,
2001-05-02 00:00:00,11.4,5.7,10.9,0,,,7.5,,1022.2,
2001-05-03 00:00:00,9.4,9.1,10.9,0,,,11,,1012.8,
2001-05-04 00:00:00,6.7,0.9,14.5,3.8,,,5.5,,1015.7,
2001-05-05 00:00:00,9.1,2.7,12.4,0,,,9,,1023,
2001-05-06 00:00:00,8.3,4.9,15.3,0,,,14.6,,1029.2,
2001-05-07 00:00:00,9.7,2.7,14.9,0,,,11.4,,1031.1,
2001-05-08 00:00:00,9.3,3,17,0,,,9.8,,1029.9,
2001-05-09 00:00:00,11.6,5.4,22.8,1.8,,,17.4,,1024.8,
2001-05-10 00:00:00,15.3,8.9,24.2,0,,,23,,1019.6,
2001-05-11 00:00:00,18.5,12.2,23.8,0,,,18.3,,1021.4,
2001-05-12 00:00:00,18.7,12.3,23.3,0,,,13.6,,1021,
2001-05-13 00:00:00,17.2,10.3,13.8,14,,,18.3,,1011.4,
2001-05-14 00:00:00,11.1,10.4,11.8,34.8,,,14.1,,,
2001-05-15 00:00:00,9.6,8.5,16.5,0.8,,,9,,1004.8,
2001-05-16 00:00:00,11.6,8.5,14.2,7.4,,,11.7,,996.7,
2001-05-17 00:00:00,10.2,7.8,14.2,6.6,,,15.2,,999.6,
2001-05-18 00:00:00,10.8,8.2,15.3,0,,,17.4,,1017.4,
2001-05-19 00:00:00,11.3,7,16.8,0,,,8.2,,1024.4,
2001-05-20 00:00:00,12.9,9.2,19.1,0,,,4.8,,1027.4,
2001-05-21 00:00:00,14.8,9.6,20.9,0,,,6.1,,1026.3,
2001-05-22 00:00:00,15.3,8.3,22.5,0,,,7.7,,1024.7,
2001-05-23 00:00:00,16.4,9.2,21.9,0,,,6.9,,1024.7,
2001-05-24 00:00:00,17,11.5,19.7,0,,,11.1,,1025.1,
2001-05-25 00:00:00,14.3,7.7,22,0,,,11.4,,1021.7,
2001-05-26 00:00:00,17.1,12.7,18.5,2.2,,,9.7,,1018.2,
2001-05-27 00:00:00,15.9,13.3,20.4,2.8,,,15.9,,1017.9,
2001-05-28 00:00:00,16.7,14.9,19.5,0,,,22.2,,1017.1,
2001-05-29 00:00:00,15.1,10.5,19.1,0,,,16,,1019.8,
2001-05-30 00:00:00,13.4,10,15.2,0.4,,,13.5,,1017.5,
2001-05-31 00:00:00,12.1,9.3,14.5,0.6,,,14.6,,1019.9,
2001-06-01 00:00:00,12.9,10.8,14.8,2.4,,,16.5,,1020.1,
2001-06-02 00:00:00,11.2,10.5,14.4,1.8,,,19,,1015.7,
2001-06-03 00:00:00,10.5,4.1,15.4,0,,,13.3,,1024.8,
2001-06-04 00:00:00,12.2,9.5,19.2,0,,,13.7,,1023.9,
2001-06-05 00:00:00,13.3,7.3,14.5,0.6,,,10.7,,1016.7,
2001-06-06 00:00:00,12.3,11.3,13.6,9.4,,,15.9,,1008.6,
2001-06-07 00:00:00,9.7,6.6,13.3,0.6,,,16.8,,1009.3,
2001-06-08 00:00:00,9.5,6.3,13.5,1,,,13.8,,1013.6,
2001-06-09 00:00:00,10.3,6.6,15.7,1.2,,,12.3,,1013.6,
2001-06-10 00:00:00,10.7,5.4,15,0,,,15.5,,1017.6,
2001-06-11 00:00:00,10.4,5.3,15.4,0,,,11.5,,1021.3,
2001-06-12 00:00:00,13.1,9.9,18.6,0,,,7.7,,1019.4,
2001-06-13 00:00:00,14.5,10.5,20.1,0,,,7.6,,1015.5,
2001-06-14 00:00:00,14.7,9.5,20.1,0.8,,,11.6,,1012.4,
2001-06-15 00:00:00,14.6,12.5,15.9,6,,,12.8,,1005.1,
2001-06-16 00:00:00,13.4,11.7,14.2,0,,,15.6,,1005,
2001-06-17 00:00:00,12.1,10.2,17.8,0,,,14.4,,1017.3,
2001-06-18 00:00:00,13.9,9.5,19.5,0.4,,,6.5,,1026.3,
2001-06-19 00:00:00,15.2,12.4,18.3,0,,,14.3,,1024,
2001-06-20 00:00:00,14.8,11.9,15,0,,,20,,1017.7,
2001-06-21 00:00:00,11.7,9,20,0,,,12.8,,1018.5,
2001-06-22 00:00:00,14.3,7.1,20.6,0,,,8.4,,1018.5,
2001-06-23 00:00:00,16.1,11.4,23.5,0,,,11.7,,1018.3,
2001-06-24 00:00:00,17.7,10.9,26.4,0,,,6.7,,1020.6,
2001-06-25 00:00:00,20.3,12.8,27.9,0.2,,,6.9,,1022.8,
2001-06-26 00:00:00,22.8,18.7,21.9,0,,,17.3,,1014.1,
2001-06-27 00:00:00,18.2,16.7,20.5,1.4,,,16.2,,1008.3,
2001-06-28 00:00:00,16.3,13.5,22.1,0.2,,,12.3,,1012.9,
2001-06-29 00:00:00,17.9,13.7,19.7,2.2,,,22.2,,1015,
2001-06-30 00:00:00,16,12,22.5,0.6,,,16.5,,1017.5,
2001-07-01 00:00:00,17.7,13.4,25.8,0,,,11.5,,1025.8,
2001-07-02 00:00:00,21.2,15.7,26.5,0,,,8.8,,1026.4,
2001-07-03 00:00:00,22.1,17.2,28.9,0,,,13.7,,1016.8,
2001-07-04 00:00:00,22.4,16.9,28.5,0,,,18.1,,1010.6,
2001-07-05 00:00:00,22.4,16.7,25.6,0,,,17.6,,1012,
2001-07-06 00:00:00,21.2,18.2,21.5,0.8,,,13.5,,1009.6,
2001-07-07 00:00:00,18.7,17.1,15.3,5,,,11.8,,1006.8,
2001-07-08 00:00:00,14.4,13.7,19.9,0,,,13.8,,1009.1,
2001-07-09 00:00:00,15.7,13.5,19.1,0.2,,,8.6,,1011.9,
2001-07-10 00:00:00,15.2,12.5,16.1,6,,,21.7,,1001.6,
2001-07-11 00:00:00,13.7,9,17.3,1.8,,,24,,1002.2,
2001-07-12 00:00:00,13.6,9.2,17.1,3.2,,,17.2,,1006.2,
2001-07-13 00:00:00,13.1,9.7,16.7,0,,,11.1,,1005.5,
2001-07-14 00:00:00,11.8,7,16.2,1.4,,,11.1,,1007,
2001-07-15 00:00:00,11.8,9.3,19.3,0.2,,,11.3,,1014.3,
2001-07-16 00:00:00,13.5,5.4,21.1,0,,,6.4,,1016.3,
2001-07-17 00:00:00,15.1,11.4,16,5,,,26,,1004.6,
2001-07-18 00:00:00,13.8,13,15.9,0.2,,,31.6,,999.7,
2001-07-19 00:00:00,13.7,10.4,19.2,0,,,17.8,,1008.1,
2001-07-20 00:00:00,14.9,9.2,18.8,1,,,13.5,,1013.3,
2001-07-21 00:00:00,15.7,12.5,19,0.8,,,18.7,,1010.2,
2001-07-22 00:00:00,16.4,14.1,23,0,,,15.5,,1014.7,
2001-07-23 00:00:00,17.1,12.9,18.3,0,,,10.2,,1017.7,
2001-07-24 00:00:00,15.3,11,23,0.8,,,9.6,,1017.9,
2001-07-25 00:00:00,17.8,13.8,24.9,0,,,7.4,,1019.3,
2001-07-26 00:00:00,18.9,12.6,25.1,0,,,9.7,,1017.4,
2001-07-27 00:00:00,19.3,11.7,26.5,0,,,8.4,,1018.6,
2001-07-28 00:00:00,21.1,13,26.3,0,,,6.2,,1021.9,
2001-07-29 00:00:00,21.4,18.7,24,0,,,13.4,,1021.5,
2001-07-30 00:00:00,19.3,16.1,22.2,1.2,,,10.6,,1022.4,
2001-07-31 00:00:00,17.5,15,24.9,0,,,11.1,,1023.6,
2001-08-01 00:00:00,17.7,9.9,23.7,0,,,7.7,,1024.1,
2001-08-02 00:00:00,18.2,15.1,18.7,14.2,,,8.7,,1012.5,
2001-08-03 00:00:00,16.2,15,19.3,14,,,9.8,,1008.7,
2001-08-04 00:00:00,13.9,10.2,19.9,6.8,,,9.1,,1012.9,
2001-08-05 00:00:00,14.9,10.5,17.5,11.4,,,9.1,,1014,
2001-08-06 00:00:00,14.6,12.4,20.1,6.6,,,7.6,,1008.4,
2001-08-07 00:00:00,14.9,11.3,17.8,15,,,12.2,,1001.7,
2001-08-08 00:00:00,14.4,12.7,18.3,0.6,,,13.8,,1001,
2001-08-09 00:00:00,14.2,10.8,18.8,0.2,,,11.1,,1012,
2001-08-10 00:00:00,14.1,9.4,20.8,0,,,11.2,,1023,
2001-08-11 00:00:00,16.1,10.9,19.2,3,,,,,,
2001-08-12 00:00:00,17.3,15,22.3,8,,,16.9,,1012.3,
2001-08-13 00:00:00,19.3,16.1,24.9,0.4,,,18.3,,1009.8,
2001-08-14 00:00:00,20.3,16.7,24.9,1.2,,,19.2,,1010.8,
2001-08-15 00:00:00,20,17.5,20,8.4,,,9.5,,1009.5,
2001-08-16 00:00:00,15.9,13.4,19.9,0.4,,,11.8,,1010.9,
2001-08-17 00:00:00,15.8,11.4,21.2,0.6,,,13,,1015.1,
2001-08-18 00:00:00,17.4,13.8,21.3,6.8,,,12.7,,1010.8,
2001-08-19 00:00:00,17.1,15.6,20.1,0.4,,,12.3,,1000.9,
2001-08-20 00:00:00,16.3,13.3,21.4,0,,,13,,1011.3,
2001-08-21 00:00:00,16.4,11.4,21.4,1,,,19.1,,,
2001-08-22 00:00:00,17.8,13.4,23,0,,,8.1,,,
2001-08-23 00:00:00,18.2,13.9,19.9,0.2,,,6.7,,1019,
2001-08-24 00:00:00,16.6,14,24.1,6.6,,,7.7,,1016,
2001-08-25 00:00:00,18.5,15.1,20.2,0,,,7.4,,1015.5,
2001-08-26 00:00:00,16.4,14.6,19,0,,,10.8,,1018.9,
2001-08-27 00:00:00,14.1,9.2,20.7,0,,,9.8,,1024.1,
2001-08-28 00:00:00,14.6,6.7,22.2,0,,,5.4,,1021.1,
2001-08-29 00:00:00,15.9,9,15.8,0,,,7.8,,1014.5,
2001-08-30 00:00:00,13.6,11.3,18.6,2.4,,,6.2,,1010.6,
2001-08-31 00:00:00,14.3,10.3,18.6,0,,,12,,1012.7,
2001-09-01 00:00:00,14.3,9.5,17.3,0.6,,,11.3,,1018.1,
2001-09-02 00:00:00,15.7,15.2,17.1,0.6,,,13,,1013.3,
2001-09-03 00:00:00,14,12,16.6,0.2,,,11.9,,1012.6,
2001-09-04 00:00:00,13.4,10.1,16.9,0.4,,,14.8,,1017.9,
2001-09-05 00:00:00,13.8,8.9,16.9,9,,,11,,1019.4,
2001-09-06 00:00:00,13.6,10.1,18.6,0,,,13.8,,1018.2,
2001-09-07 00:00:00,15.2,13,16.2,2.8,,,18.6,,1015.5,
2001-09-08 00:00:00,13.4,12.1,15.8,0,,,20.2,,1015.2,
2001-09-09 00:00:00,11.8,7.5,15.2,0,,,17.1,,1020,
2001-09-10 00:00:00,11.7,5.9,16.8,0,,,12.2,,1020.5,
2001-09-11 00:00:00,14.2,11.2,15.8,0,,,11.5,,1018.9,
2001-09-12 00:00:00,13,11.6,13.6,9,,,16.8,,1011.4,
2001-09-13 00:00:00,11.2,9.6,16.9,12,,,19.2,,,
2001-09-14 00:00:00,11.2,4.9,14.7,2.8,,,10.9,,1010.4,
2001-09-15 00:00:00,11.4,9.9,16.5,13.6,,,16.1,,1011.1,
2001-09-16 00:00:00,12.1,8.3,13.6,0.6,,,15.5,,1019,
2001-09-17 00:00:00,10.9,6.8,15.7,0,,,14.6,,1024.5,
2001-09-18 00:00:00,12.6,9.9,13.9,0,,,17.6,,1021.1,
2001-09-19 00:00:00,12.1,11.1,17.1,5,,,15.2,,1012.7,
2001-09-20 00:00:00,13.6,10.5,13.1,0,,,11.9,,1015.6,
2001-09-21 00:00:00,11.8,9.6,16.3,0,,,5.2,,1018.9,
2001-09-22 00:00:00,12.3,10.2,14.5,0,,,5.4,,1018,
2001-09-23 00:00:00,11.6,7.6,15.2,1.4,,,13.2,,1017.4,
2001-09-24 00:00:00,12.6,11.2,14.8,5.2,,,15.2,,1015.5,
2001-09-25 00:00:00,11.9,10,16.9,4.4,,,8.9,,1016.6,
2001-09-26 00:00:00,12.2,8.2,17.8,3,,,10.9,,1014.5,
2001-09-27 00:00:00,14.6,11.9,21.4,6.2,,,14.1,,1010,
2001-09-28 00:00:00,17.1,13.3,20.3,0.6,,,16.6,,1008.4,
2001-09-29 00:00:00,16.3,15.5,17.5,0,,,16.9,,1005.1,
2001-09-30 00:00:00,15.2,12.4,18.7,6.4,,,27.6,,999.8,
2001-10-01 00:00:00,14.6,11.4,17.4,0,,,29.6,,992.6,
2001-10-02 00:00:00,14.1,12.6,17.8,0.2,,,24.9,,997.5,
2001-10-03 00:00:00,13.2,9.5,16.7,0.2,,,19.9,,1004.5,
2001-10-04 00:00:00,13.2,9.7,18.7,3.8,,,18.4,,1007.8,
2001-10-05 00:00:00,15.3,13,17.3,2.2,,,27.7,,1000.4,
2001-10-06 00:00:00,14.1,11,15.5,0.2,,,25,,996.6,
2001-10-07 00:00:00,12.8,11.4,16.3,7,,,30.6,,988.6,
2001-10-08 00:00:00,12.7,9.9,15.2,7.6,,,29.7,,988.1,
2001-10-09 00:00:00,12.5,10.9,16.1,1.4,,,16.6,,1005,
2001-10-10 00:00:00,12.5,10.6,20,5.2,,,17.5,,1017,
2001-10-11 00:00:00,15.7,10.3,19.7,0,,,21,,1020.9,
2001-10-12 00:00:00,15.1,10.9,18.4,0,,,15.2,,1019.7,
2001-10-13 00:00:00,15.1,12,20.8,0,,,4.8,,1018.8,
2001-10-14 00:00:00,16.7,14.1,17.8,0.6,,,9.6,,1010.8,
2001-10-15 00:00:00,14.1,13.3,15.8,8.2,,,21.3,,1005.4,
2001-10-16 00:00:00,12.3,8.9,17.1,0,,,21.3,,1019.2,
2001-10-17 00:00:00,14.6,12.1,17.1,8.8,,,24.4,,1014.5,
2001-10-18 00:00:00,14.1,13.2,16.2,0,,,18.4,,1006.8,
2001-10-19 00:00:00,12.6,8.1,16.6,3.2,,,16.6,,1007.3,
2001-10-20 00:00:00,13.8,11.5,11.9,0.8,,,11.2,,1001.2,
2001-10-21 00:00:00,9.8,6.5,15.5,15.4,,,8.1,,1002.8,
2001-10-22 00:00:00,12.5,9.8,16.8,6.8,,,9.3,,1007.9,
2001-10-23 00:00:00,13.4,11.5,15.5,1.2,,,17.9,,1006.6,
2001-10-24 00:00:00,12.3,10.6,14.9,0,,,18,,1010.9,
2001-10-25 00:00:00,12.4,8.5,12.5,11.2,,,22.7,,1014.6,
2001-10-26 00:00:00,10.8,9.8,15.3,9,,,14.9,,1007,
2001-10-27 00:00:00,11,7.8,15.1,0,,,12.6,,1013.1,
2001-10-28 00:00:00,9.7,6.2,15.4,0,,,7.2,,1024.7,
2001-10-29 00:00:00,10.8,6.9,17.6,0,,,18.7,,1020.8,
2001-10-30 00:00:00,14.2,10,12.2,8,,,30.5,,1008.2,
2001-10-31 00:00:00,9.8,7.8,13.3,0.2,,,18.3,,1019.5,
2001-11-01 00:00:00,8.7,4.5,14.1,0,,,9.5,,1036.9,
2001-11-02 00:00:00,10.2,7.3,12,0,,,10.2,,1038.2,
2001-11-03 00:00:00,9.2,6.5,11.3,0.8,,,9.9,,1032,
2001-11-04 00:00:00,8.8,6.8,11.8,0.4,,,14.2,,1024.2,
2001-11-05 00:00:00,7,1.2,12.6,2.2,,,13.7,,1022.6,
2001-11-06 00:00:00,10.8,5.5,11.7,1.4,,,16.3,,1012.3,
2001-11-07 00:00:00,9.6,8.9,5.8,13,,,14.8,,1006.7,
2001-11-08 00:00:00,4.6,3.4,6.8,0,,,22.7,,1006.2,
2001-11-09 00:00:00,2.8,0.5,11.5,0,,,12.1,,1028.1,
2001-11-10 00:00:00,5.6,-1.7,12.9,0,,,11.2,,1029,
2001-11-11 00:00:00,11.2,3.5,13.4,3.2,,,11.9,,1025.2,
2001-11-12 00:00:00,9.4,8.9,6.8,2,,,16,,1016.3,
2001-11-13 00:00:00,4.4,4.5,9.2,0.8,,,13,,1029,
2001-11-14 00:00:00,4.2,-0.9,9.3,0,,,5.4,,1036,
2001-11-15 00:00:00,5.7,0.5,10,0.2,,,5.1,,1039.9,
2001-11-16 00:00:00,8.3,3.7,9.2,0,,,5.1,,1041.3,
2001-11-17 00:00:00,8.2,7.5,7.7,0,,,5.9,,1035.6,
2001-11-18 00:00:00,7,6.2,8,0,,,3,,1027.5,
2001-11-19 00:00:00,6.4,5.5,11.3,0,,,5.5,,1026.9,
2001-11-20 00:00:00,7.7,3.9,13.8,0.4,,,15.7,,1027.6,
2001-11-21 00:00:00,10.9,6.5,9.9,5,,,23.4,,1021,
2001-11-22 00:00:00,7.6,7.8,11.2,0,,,16.4,,1023,
2001-11-23 00:00:00,3.4,-1.3,12.3,0.2,,,6.9,,1026.5,
2001-11-24 00:00:00,10.9,0.5,12.6,1.6,,,11.5,,1021.2,
2001-11-25 00:00:00,9,10.3,8.6,7,,,15.6,,1014.1,
2001-11-26 00:00:00,4.4,2.4,8.1,1,,,9.4,,1014.9,
2001-11-27 00:00:00,5.1,1.7,11.3,7.2,,,21.1,,1003.9,
2001-11-28 00:00:00,6.9,4.1,13.3,8.8,,,15.7,,1012.7,
2001-11-29 00:00:00,11.2,5,15.1,4,,,14.1,,1007.3,
2001-11-30 00:00:00,13.3,10.4,9.7,2.4,,,23.2,,1002.8,
2001-12-01 00:00:00,8.6,8.7,5.7,2.6,,,14.1,,1011.1,
2001-12-02 00:00:00,3.3,1.5,9.2,0,,,8.8,,1024.7,
2001-12-03 00:00:00,5.8,1.8,9.4,8,,,24,,1015.5,
2001-12-04 00:00:00,7.6,4.8,12.7,4,,,20.1,,1008.3,
2001-12-05 00:00:00,7.3,3.7,8.6,0.6,,,24.2,,1011.4,
2001-12-06 00:00:00,4.2,-0.5,9.8,1.2,,,10.6,,1031.1,
2001-12-07 00:00:00,8.5,0.6,9.4,0.2,,,20.1,,1033.7,
2001-12-08 00:00:00,6,4.6,3.6,0,,,10.3,,1038.5,
2001-12-09 00:00:00,0.4,-2.4,7.8,0.2,,,5.2,,1040.6,
2001-12-10 00:00:00,0.6,-3.6,0.3,0.2,,,2,,1041.5,
2001-12-11 00:00:00,-1.6,-3,11.7,0.2,,,3,,1042.1,
2001-12-12 00:00:00,3.9,-3.5,7.8,0,,,11.5,,1037.6,
2001-12-13 00:00:00,6.6,-0.3,5.3,0,,,13.1,,1036.9,
